-24.788488706873,-1.34113116911569,2.95502873360947
-24.8250609147895,-1.39877967721445,2.59995499799605
-24.7185992748113,-1.41741217338575,3.46147260888119
-24.8614159503553,-0.724168834325006,2.52696981438515
-24.7995113647323,-1.12168410656485,2.95399066274641
-24.8431148695346,-1.04620344114273,2.59328015047577
-24.8100846850201,-1.24065432945615,2.81433380339563
-24.8369160461484,-0.546646621362206,2.79799549462269
-24.8228054753226,-0.675055651989899,2.89354941222926
-24.7379172481748,-0.90489646654903,3.4952271181262
-24.7934749658552,-1.38389671946162,2.89282370485561
-24.780028502582,-0.51710918804826,3.26845307429395
-24.8225787885474,-1.33359004420339,2.65727677902726
-24.7469444747647,-1.19904325223271,3.3393164633179
-24.834909388077,-1.31584834085605,2.54868962996064
